query_id,bucket_id,bucket_name,bucket_description,bucket_order,query,hotel_id,hotel_name,location,relevance,note,query_location,query_categories,query_descriptors,bm25_rank,bm25_score,vector_rank,vector_score,hybrid_rank,hybrid_score,bm25_loc_match,vector_loc_match,hybrid_loc_match,bm25_desc_match,vector_desc_match,hybrid_desc_match,bm25_cat_match,vector_cat_match,hybrid_cat_match,source
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",1000000615976,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",9000006123024,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",9000001860784,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",1000000741468,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",9000005579278,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",9000005662131,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",9000001200899,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",1000000244101,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",9000000984764,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q068,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tìm place phù hợp để nghỉ dưỡng, có spa, hồ bơi vô cực, view biển ở huế",1000000363755,,Thành Phố Huế,1,partial_match,huế,"beach,spa_gym","spa,hồ,view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000000784555,9000000784555,Thành Phố Huế,2,strong_match,huế,photo,homestay,2,2.587339,12,3.167829,2,5.284139,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000001860784,9000001860784,Thành Phố Huế,2,strong_match,huế,photo,homestay,3,1.598768,,,12,4.302637,True,False,True,True,False,True,True,False,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000007619341,,Thành Phố Huế,2,strong_match,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000007600487,,Thành Phố Huế,2,strong_match,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000429469,1000000429469,Thành Phố Huế,1,partial_match,huế,photo,homestay,13,1.148723,2,4.001165,3,5.135741,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000268904,1000000268904,Thành Phố Huế,1,partial_match,huế,photo,homestay,4,1.314389,5,3.835257,4,5.050229,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000324575,1000000324575,Thành Phố Huế,1,partial_match,huế,photo,homestay,10,1.167302,3,3.886110,5,5.006445,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",3000020017508,3000020017508,Thành Phố Huế,1,partial_match,huế,photo,homestay,7,1.228004,4,3.865394,6,4.992491,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000615976,1000000615976,Thành Phố Huế,1,partial_match,huế,photo,homestay,11,1.158623,6,3.821810,7,4.862764,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000246696,1000000246696,Thành Phố Huế,1,partial_match,huế,photo,homestay,14,1.123755,7,3.632592,8,4.692510,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000617902,1000000617902,Thành Phố Huế,1,partial_match,huế,photo,homestay,5,1.297063,9,3.460710,9,4.647290,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000005662131,9000005662131,Thành Phố Huế,1,partial_match,huế,photo,homestay,15,1.116151,8,3.495134,11,4.512451,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000252871,1000000252871,Thành Phố Huế,1,partial_match,huế,photo,homestay,12,1.155490,11,3.186939,13,4.226835,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000363755,1000000363755,Thành Phố Huế,1,partial_match,huế,photo,homestay,,,13,3.086902,14,4.109066,False,True,True,False,True,True,False,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000500440,1000000500440,Thành Phố Huế,1,partial_match,huế,photo,homestay,9,1.177119,15,2.986568,15,4.073020,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000007009086,,Thành Phố Huế,1,partial_match,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000001100100,,Thành Phố Huế,1,partial_match,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000413293,,Thành Phố Huế,1,partial_match,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000000984764,,Thành Phố Huế,1,partial_match,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000000340196,1000000340196,Thành Phố Huế,1,partial_match,huế,photo,homestay,6,1.243603,,,,,True,False,False,True,False,False,True,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",3000020010460,3000020010460,Thành Phố Huế,1,partial_match,huế,photo,homestay,,,14,3.050020,,,False,True,False,False,True,False,False,True,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000000975279,9000000975279,Thành Phố Huế,0,insufficient_signal,huế,photo,homestay,1,4.067563,1,5.038124,1,8.369820,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000001200899,9000001200899,Thành Phố Huế,0,insufficient_signal,huế,photo,homestay,8,1.181783,10,3.427143,10,4.515047,True,True,True,True,True,True,True,True,True,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000005772219,,Hưng Yên,0,location_miss,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000008031276,,Ninh Bình,0,location_miss,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",1000001771584,,Ninh Bình,0,location_miss,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q069,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Muốn homestay có không gian vintage, yên tĩnh, để đọc sách ở huế, giá phải chăng",9000003314185,,Điện Biên,0,location_miss,huế,photo,homestay,,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",9000003314239,9000003314239,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",1,2.317125,1,2.603633,1,4.480253,True,True,True,True,True,True,True,True,True,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",1000000413293,1000000413293,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",2,0.575548,2,0.837551,2,1.318950,True,True,True,True,True,True,True,True,True,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",9000006123024,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",1000000741468,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",1000000429469,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",1000000363825,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",9000005662131,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",1000000301830,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",1000000709250,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",9000007619341,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",9000001072393,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q070,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Cần khách sạn cho tuần trăng mật, phòng có ban công view biển, phục vụ ăn sáng riêng cho cặp đôi ở huế",1000000327193,,Thành Phố Huế,2,strong_match,huế,beach,"view,biển",,,,,,,False,False,False,False,False,False,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",1000000313073,1000000313073,Lâm Đồng,0,location_miss,quảng_bình,,wifi,1,2.764275,2,4.515794,1,3.541331,False,False,False,True,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",3000020020070,3000020020070,Lâm Đồng,0,location_miss,quảng_bình,,wifi,3,2.490356,1,4.521044,2,3.283089,False,False,False,True,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",1000000459238,1000000459238,An Giang,0,location_miss,quảng_bình,,wifi,15,2.066854,9,4.259078,3,3.191232,False,False,False,True,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",1000000268904,1000000268904,Thành Phố Huế,0,location_miss,quảng_bình,,wifi,,,,,4,3.099308,False,False,False,False,False,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",2000000285030,2000000285030,Khánh Hòa,0,location_miss,quảng_bình,,wifi,,,13,4.188777,5,3.070108,False,False,False,False,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",1000000456656,1000000456656,Quảng Ninh,0,location_miss,quảng_bình,,wifi,14,2.071200,,,6,3.042184,False,False,False,True,False,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",3000010025509,3000010025509,Sa Pa,0,location_miss,quảng_bình,,wifi,,,10,4.230542,7,2.986475,False,False,False,False,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",3000010034605,3000010034605,Lào Cai,0,location_miss,quảng_bình,,wifi,,,3,4.480080,8,2.979899,False,False,False,False,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",1000000503924,1000000503924,Nghệ An,0,location_miss,quảng_bình,,wifi,,,6,4.297037,9,2.965777,False,False,False,False,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",3000020010764,3000020010764,Lâm Đồng,0,location_miss,quảng_bình,,wifi,,,15,4.171238,10,2.927022,False,False,False,False,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",3000010028459,3000010028459,Đắk Lắk,0,location_miss,quảng_bình,,wifi,,,,,11,2.914490,False,False,False,False,False,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",1000000458848,1000000458848,Điện Biên,0,location_miss,quảng_bình,,wifi,,,14,4.182341,12,2.905005,False,False,False,False,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",9000000809267,9000000809267,Thành Phố Đà Nẵng,0,location_miss,quảng_bình,,wifi,12,2.125627,7,4.278972,13,2.893013,False,False,False,True,True,True,False,False,False,bucketed_v2
Q071,bucket_2_long_context,long_context_rich,"Mô tả dài, có ngữ cảnh, nhiều điều kiện đồng thời như nhóm đi, ngân sách, tiện ích, mục đích chuyến đi.",2,"Tôi muốn tìm một chỗ nghỉ thoải mái, yên tĩnh, có bữa sáng và wifi mạnh cho chuyến công tác ở quảng bình",3000010033593,3000010033593,Nghệ An,0,location_miss,quảng_bình,,wifi,6,2.297954,,,14,2.881498,False,False,False,True,False,True,False,False,False,bucketed_v2
